num_visits_customer,total_net_sales,is_cc_user,avg_net_sales_per_visit,pct_spent_sweaters,pct_spent_knit_tops,pct_spent_knit_dresses,pct_spent_blouses,pct_spent_jackets,pct_spent_career_pants,pct_spent_casual_pants,pct_spent_shirts,pct_spent_dresses,pct_spent_suits,pct_spent_outwear,pct_spent_jewelry,pct_spent_fashion,pct_spent_legwear,pct_spent_collectibles,ammount_spend_store_1,ammount_spend_store_2,ammount_spend_store_3,ammount_spend_store_4,ammount_spend_past_3months,ammount_spend_past_month,ammount_spend_past_6months,ammount_spend_last_year_same_period,gross margin percentage,num_mkt_promotions,num_days_customer,num_days_between_purchases,markdown,num_diff_product_classes,num_cupons_used,num_individual_items_purchased,num_stores_shopped,has_valid_phone,is_web_shopper,promotions_num_mailed,promotions_num_responded,promotions_pct_responded,product_uniformity,num_days_between_purchases_lifetime,pct_returns_products
2,89.98,False,44.99,0.0,0.0,0.0,0.0,0.66,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,59.99,0.0,0.0,0.0,0.0,0.0,0.52,12,289,144.5,0.3,2,0,2,2,False,True,2,0,0.0,55.55,57.8,0.0
4,198.47,False,49.61,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.02,0.0,0.0,79.99,118.48,0.0,26.98,0.0,106.97,0.0,0.58,8,495,123.75,0.15,3,0,7,3,True,False,0,0,0.0,49.27,82.5,0.0
1,129.98,False,129.98,0.36,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,129.98,0.0,0.0,0.0,0.0,0.0,0.53,5,254,254.0,0.19,4,0,6,1,True,False,1,0,0.0,43.47,254.0,0.0
1,116.99,False,116.99,0.17,0.0,0.33,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.99,0.0,0.0,0.0,116.99,0.0,0.64,4,150,150.0,0.0,3,0,3,1,True,False,1,0,0.0,38.61,150.0,0.0
4,617.25,False,154.31,0.22,0.0,0.2,0.09,0.0,0.09,0.15,0.17,0.0,0.0,0.0,0.0,0.04,0.0,0.19,0.0,0.0,617.25,0.0,0.0,0.0,450.0,0.0,0.66,15,290,72.5,0.09,9,1,16,1,True,False,4,0,0.0,20.44,41.42,0.0
15,849.28,True,56.61,0.26,0.09,0.12,0.02,0.0,0.05,0.02,0.11,0.06,0.0,0.0,0.0,0.01,0.1,0.0,0.0,504.97,344.31,0.0,281.44,113.99,374.94,0.0,0.58,21,687,45.8,0.23,14,1,34,3,True,False,10,3,30.0,12.84,20.81,0.12
1,114.0,True,114.0,0.0,0.21,0.0,0.25,0.0,0.0,0.22,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,114.0,0.0,0.67,16,476,476.0,0.07,4,0,5,1,True,False,7,1,14.29,25.37,119.0,0.0
12,1784.89,True,148.74,0.2,0.0,0.01,0.04,0.13,0.23,0.008492,0.08,0.01,0.0,0.0,0.004918,0.006527,0.0,0.19,1464.85,0.0,320.04,0.0,0.0,0.0,216.72,1422.5,0.47,11,318,26.5,0.27,17,4,58,4,True,False,3,1,33.33,16.76,14.45,0.29
1,137.0,True,137.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,137.0,137.0,0.0,0.59,4,569,569.0,0.12,3,0,3,1,True,False,3,0,0.0,66.62,142.25,0.0
2,227.96,False,113.98,0.18,0.0,0.0,0.21,0.47,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.97,29.99,0.0,0.0,0.0,0.0,0.0,0.59,9,410,205.0,0.14,4,0,6,2,True,False,3,0,0.0,31.99,102.5,0.0
1,83.97,False,83.97,0.57,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,0.0,0.0,0.0,0.0,0.0,0.11,10,371,371.0,0.4,2,0,3,1,False,False,1,0,0.0,51.01,185.5,0.0
1,67.5,False,67.5,0.22,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0,222,222.0,0.49,5,0,6,1,True,False,0,0,0.0,32.51,222.0,0.0
6,479.09,False,79.84,0.11,0.04,0.12,0.1,0.0,0.06,0.06,0.13,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.11,15.0,46.98,308.4,0.0,358.39,33.74,0.41,17,567,94.5,0.27,10,0,20,4,True,False,9,1,11.11,19.22,20.25,0.0
5,1514.45,True,302.89,0.21,0.0,0.04,0.06,0.28,0.17,0.03,0.03,0.0,0.15,0.0,0.0,0.0,0.0,0.06,0.0,127.49,1386.96,0.0,0.0,0.0,0.0,74.0,0.63,23,361,72.2,0.09,13,0,28,2,True,False,7,3,42.86,19.2,25.78,0.0
4,454.77,False,113.69,0.28,0.0,0.03,0.21,0.0,0.21,0.08,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,19.99,434.78,0.0,0.0,0.0,0.0,0.0,0.57,22,661,165.25,0.22,12,0,20,3,True,False,10,1,10.0,18.31,47.21,0.02
1,179.29,True,179.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.12,0.38,0.0,0.0,0.0,0.0,179.29,0.0,0.0,0.0,179.29,0.0,0.64,4,111,111.0,0.14,5,0,5,1,True,False,1,0,0.0,40.53,37.0,0.0
4,249.97,False,62.49,0.27,0.0,0.0,0.09,0.43,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.98,177.99,0.0,131.98,60.0,131.98,0.0,0.39,13,443,110.75,0.36,5,0,8,2,True,False,9,2,22.22,30.98,24.61,0.0
3,437.95,False,145.98,0.04,0.03,0.0,0.14,0.22,0.0,0.15,0.18,0.15,0.0,0.0,0.02,0.02,0.01,0.22,0.0,276.0,161.95,0.0,93.0,93.0,437.95,0.0,0.66,4,637,212.33,0.01,10,0,13,2,True,False,3,1,33.33,20.81,63.7,0.0
9,604.98,True,67.22,0.54,0.05,0.0,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,604.98,0.0,0.0,0.0,200.99,0.0,0.43,26,688,76.44,0.43,8,2,30,3,True,False,10,5,50.0,31.26,31.27,0.24
6,523.47,True,87.24,0.18,0.0,0.2,0.15,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,454.47,0.0,68.99,0.0,68.99,63.73,0.54,22,502,83.66,0.22,7,0,17,6,True,False,9,2,22.22,16.36,31.37,0.15
2,340.55,True,170.27,0.0,0.14,0.0,0.1,0.21,0.1,0.09,0.09,0.23,0.0,0.0,0.0,0.0,0.005843,0.0,0.0,0.0,254.66,85.89,85.89,85.89,340.55,0.0,0.52,4,100,50.0,0.15,9,1,16,2,True,False,0,0,0.0,16.11,25.0,0.0
4,226.45,False,56.61,0.22,0.03,0.15,0.02,0.0,0.34,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,226.45,0.0,104.44,0.0,128.45,0.0,0.47,18,671,167.75,0.18,7,0,11,1,True,False,9,2,22.22,26.22,55.91,0.11
1,139.5,False,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,0.0,0.51,4,236,236.0,0.5,1,0,1,1,True,False,2,0,0.0,100.0,236.0,0.0
3,146.95,False,48.98,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.98,90.97,0.0,0.0,0.0,0.0,0.0,0.51,12,376,125.33,0.25,3,0,6,3,True,False,5,0,0.0,39.37,34.18,0.27
31,3210.7,True,103.57,0.23,0.02,0.0,0.06,0.14,0.12,0.008818,0.06,0.02,0.02,0.0,0.003414,0.01,0.003495,0.0,0.0,904.92,2305.78,0.0,597.26,392.98,1294.38,310.71,0.56,24,360,11.61,0.16,20,8,123,6,True,False,9,8,88.89,10.0,4.09,0.37
1,73.0,False,73.0,0.34,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.51,16,504,504.0,0.25,2,0,2,1,True,False,7,1,14.29,54.68,45.81,0.0
3,429.58,False,143.19,0.34,0.0,0.0,0.0,0.0,0.29,0.0,0.13,0.0,0.0,0.0,0.03,0.19,0.0,0.0,0.0,0.0,429.58,0.0,331.0,331.0,429.58,0.0,0.67,23,118,39.33,0.07,7,0,11,2,True,False,10,1,10.0,25.97,39.33,0.0
8,1507.78,True,188.47,0.07,0.0,0.0,0.12,0.28,0.13,0.03,0.16,0.04,0.05,0.0,0.0,0.06,0.0,0.06,0.0,0.0,1507.78,0.0,29.98,0.0,774.21,316.6,0.47,18,314,39.25,0.26,16,4,43,3,True,False,10,4,40.0,16.48,14.95,0.0
1,219.96,False,219.96,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.96,0.0,0.0,0.0,219.96,0.0,0.65,6,148,148.0,0.0,2,0,2,1,True,False,1,0,0.0,60.33,148.0,0.0
10,417.44,True,41.74,0.15,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.006093,0.02,0.0,0.0,21.75,395.69,0.0,0.0,0.0,239.54,0.0,0.59,15,586,58.6,0.11,15,1,26,2,True,False,6,1,16.67,4.06,19.53,1.61
35,1123.51,True,32.1,0.14,0.006643,0.0,0.0,0.14,0.06,0.01,0.08,0.0,0.0,0.0,0.0,0.02,0.007529,0.11,0.0,250.94,872.57,0.0,109.99,54.0,376.32,253.08,0.56,21,694,19.82,0.2,17,5,66,5,True,True,9,5,55.56,6.8,8.06,1.0
3,244.95,False,81.65,0.26,0.08,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,124.99,119.96,0.0,35.96,35.96,35.96,0.0,0.34,8,656,218.66,0.42,5,0,8,5,True,False,6,1,16.67,30.37,59.63,0.0
2,476.93,True,238.46,0.14,0.0,0.0,0.16,0.0,0.27,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.98,322.95,0.0,0.0,0.0,416.93,0.0,0.53,8,684,342.0,0.11,7,0,14,4,True,False,2,0,0.0,20.92,114.0,0.0
2,275.0,False,137.5,0.0,0.0,0.0,0.14,0.36,0.0,0.0,0.17,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,88.0,0.0,0.0,0.0,275.0,0.0,0.7,4,623,311.5,0.0,4,0,4,2,True,False,1,0,0.0,28.38,155.75,0.0
1,107.0,False,107.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,107.0,0.0,0.7,7,130,130.0,0.0,3,0,3,1,True,False,1,0,0.0,36.09,21.66,0.0
2,261.95,True,130.97,0.0,0.36,0.27,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,172.96,88.99,0.0,0.0,0.0,167.97,0.0,0.58,15,637,318.5,0.08,5,0,9,2,True,False,9,1,11.11,30.49,79.62,0.0
1,88.0,False,88.0,0.0,0.0,0.0,0.44,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,0.68,5,132,132.0,0.0,2,0,2,1,True,False,2,0,0.0,50.64,132.0,0.0
1,98.0,False,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.53,4,323,323.0,0.27,1,0,4,1,True,False,0,0,0.0,100.0,323.0,0.0
4,159.76,True,39.94,0.24,0.0,0.09,0.16,0.16,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.76,30.0,0.0,0.0,0.0,0.0,0.31,15,689,172.25,0.31,5,0,8,3,True,False,5,0,0.0,16.93,45.93,0.13
3,272.6,False,90.86,0.34,0.0,0.0,0.06,0.29,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.6,0.0,0.0,0.0,178.86,0.0,0.5,14,698,232.66,0.13,5,0,8,1,True,False,8,0,0.0,25.21,46.53,0.0
6,654.37,False,109.06,0.12,0.08,0.0,0.07,0.28,0.15,0.03,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,69.49,584.88,0.0,446.88,0.0,535.37,0.0,0.41,14,581,96.83,0.33,11,1,24,4,True,False,9,5,55.56,19.58,41.5,0.0
3,455.93,True,151.97,0.32,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.19,0.0,0.0,0.04,0.0,0.0,0.0,0.0,332.94,122.99,0.0,0.0,0.0,406.93,0.0,0.61,13,412,137.33,0.16,10,1,17,3,True,False,6,2,33.33,15.41,58.85,0.44
6,740.16,True,123.36,0.08,0.24,0.0,0.04,0.17,0.06,0.05,0.31,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,660.2,79.96,177.8,0.0,740.16,0.0,0.55,2,145,24.16,0.18,9,2,32,3,True,False,0,0,0.0,20.42,8.05,0.0
1,68.98,False,68.98,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,0.0,0.0,0.0,0.0,0.0,0.38,2,236,236.0,0.4,2,0,2,1,False,False,0,0,0.0,57.66,236.0,0.0
12,971.34,True,80.94,0.19,0.0,0.04,0.07,0.27,0.1,0.04,0.04,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,921.35,49.99,146.38,0.0,544.37,0.0,0.53,24,640,53.33,0.26,17,2,38,3,True,False,9,5,55.56,13.8,11.42,0.18
4,136.97,False,34.24,0.0,0.0,0.0,0.0,0.48,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,116.97,20.0,0.0,76.98,0.0,116.97,0.0,0.19,10,606,151.5,0.31,5,1,5,2,False,False,7,1,14.29,33.77,43.28,0.0
2,367.93,False,183.96,0.0,0.05,0.07,0.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.48,119.45,0.0,0.0,0.0,0.0,0.0,0.39,11,632,316.0,0.43,4,0,8,2,False,False,3,0,0.0,66.81,210.66,0.0
7,217.09,True,31.01,0.12,0.16,0.11,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,178.1,38.99,0.0,0.0,0.0,89.95,0.0,0.38,15,642,91.71,0.25,6,0,16,3,True,False,8,3,37.5,18.09,26.75,0.23
13,928.55,False,71.42,0.3,0.04,0.0,0.02,0.09,0.08,0.13,0.11,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,672.35,256.2,0.0,20.0,0.0,171.61,38.0,0.55,12,654,50.3,0.24,10,1,31,4,True,False,7,3,42.86,14.61,21.8,0.18
3,218.0,False,72.66,0.23,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.2,0.0,0.0,0.0,0.0,39.0,179.0,0.0,83.0,83.0,83.0,0.0,0.69,12,646,215.33,0.07,5,0,7,3,True,False,5,0,0.0,27.59,49.69,0.0
12,1081.99,True,90.16,0.41,0.01,0.0,0.02,0.07,0.08,0.04,0.14,0.06,0.0,0.0,0.02,0.0,0.08,0.03,0.0,0.0,448.42,633.57,67.96,29.98,497.88,194.95,0.52,27,668,55.66,0.19,15,2,48,5,True,False,7,4,57.14,22.4,22.26,0.03
1,125.96,False,125.96,0.61,0.0,0.0,0.14,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.96,0.0,0.0,0.0,0.0,0.0,0.2,6,242,242.0,0.41,3,0,6,1,False,False,2,0,0.0,46.03,242.0,0.0
1,151.0,False,151.0,0.15,0.18,0.0,0.21,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,122.0,0.0,0.0,0.0,151.0,0.0,0.69,2,137,137.0,0.0,5,0,6,2,True,False,0,0,0.0,17.29,68.5,0.22
2,101.96,False,50.98,0.33,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,101.96,0.0,0.0,0.0,34.98,0.0,0.48,5,425,212.5,0.17,5,0,5,1,True,False,1,0,0.0,40.27,106.25,0.0
2,121.47,False,60.73,0.0,0.0,0.14,0.27,0.46,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,51.49,0.0,69.98,0.0,69.98,0.0,0.42,3,293,146.5,0.23,4,0,4,2,True,False,0,0,0.0,32.48,146.5,0.0
1,212.95,False,212.95,0.23,0.0,0.04,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.96,82.99,0.0,0.0,0.0,212.95,0.0,0.55,15,565,565.0,0.1,3,1,7,2,True,False,9,1,11.11,57.33,80.71,0.0
5,938.89,True,187.77,0.14,0.0,0.0,0.05,0.39,0.12,0.0,0.08,0.17,0.0,0.0,0.0,0.02,0.0,0.29,0.0,35.98,902.91,0.0,0.0,0.0,0.0,0.0,0.59,20,635,127.0,0.14,10,1,21,3,True,False,9,0,0.0,31.91,37.35,0.0
2,192.47,False,96.23,0.05,0.03,0.0,0.15,0.0,0.19,0.0,0.0,0.24,0.0,0.0,0.06,0.0,0.0,0.0,16.0,0.0,176.47,0.0,0.0,0.0,192.47,0.0,0.5,16,643,321.5,0.09,7,0,9,2,True,False,5,1,20.0,13.42,53.58,0.31
3,270.43,True,90.14,0.0,0.06,0.05,0.13,0.37,0.28,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.43,0.0,0.0,0.0,151.46,0.0,0.33,21,694,231.33,0.26,6,1,10,1,True,False,8,2,25.0,25.68,57.83,0.0
3,726.74,True,242.24,0.0,0.0,0.0,0.15,0.38,0.15,0.0,0.16,0.11,0.0,0.0,0.0,0.02,0.0,0.27,0.0,0.0,506.79,219.95,0.0,0.0,219.95,0.0,0.67,6,337,112.33,0.02,7,0,13,3,True,False,2,0,0.0,31.15,48.14,0.0
3,468.39,True,156.13,0.16,0.0,0.07,0.04,0.17,0.4,0.08,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,468.39,0.0,0.0,0.0,169.97,0.0,0.43,12,635,211.66,0.14,13,0,18,1,True,False,4,0,0.0,24.07,158.75,0.0
6,1249.23,True,208.2,0.15,0.0,0.0,0.11,0.36,0.11,0.07,0.08,0.0,0.0,0.0,0.02,0.04,0.0,0.27,0.0,0.0,1249.23,0.0,482.94,454.95,968.93,0.0,0.62,7,208,34.66,0.09,13,2,29,1,True,False,2,1,50.0,27.66,20.8,0.0
2,205.0,False,102.5,0.08,0.0,0.0,0.0,0.23,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.67,5,345,172.5,0.07,4,0,5,1,True,False,2,0,0.0,18.07,172.5,0.23
2,185.01,False,92.5,0.0,5.4e-05,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,185.01,0.0,0.0,0.0,185.01,0.0,0.62,4,124,62.0,0.01,3,0,8,1,True,False,0,0,0.0,87.85,62.0,0.0
20,1777.54,True,88.87,0.31,0.04,0.01,0.17,0.04,0.08,0.09,0.07,0.0,0.0,0.0,0.009984,0.02,0.00625,0.02,0.0,0.0,1583.37,194.17,596.94,196.0,937.15,72.75,0.58,30,702,35.1,0.21,16,7,81,4,True,True,9,5,55.56,15.75,12.53,0.12
3,346.47,False,115.49,0.61,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,346.47,0.0,0.0,0.0,0.0,0.0,0.44,12,353,117.66,0.29,6,0,16,1,True,False,4,0,0.0,42.53,117.66,0.0
3,273.94,True,91.31,0.0,0.0,0.0,0.06,0.45,0.0,0.0,0.0,0.42,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,273.94,0.0,169.97,80.0,273.94,0.0,0.26,17,684,228.0,0.39,4,0,8,2,True,False,9,1,11.11,40.04,34.2,0.0
1,147.6,True,147.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.6,0.0,0.0,0.0,0.0,0.0,0.64,14,229,229.0,0.15,1,1,4,1,True,False,3,0,0.0,100.0,229.0,0.0
2,111.95,False,55.97,0.0,0.28,0.0,0.0,0.15,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.03,0.52,0.0,0.0,59.0,52.95,111.95,59.0,111.95,0.0,0.61,1,411,205.5,0.15,5,1,7,2,True,False,0,0,0.0,66.08,68.5,0.0
12,1056.68,False,88.05,0.45,0.008785,0.01,0.06,0.16,0.0,0.13,0.0,0.04,0.0,0.0,0.004837,0.03,0.005276,0.0,0.0,0.0,1056.68,0.0,284.3,0.0,460.79,193.97,0.49,23,701,58.41,0.22,16,1,39,2,True,False,9,1,11.11,25.61,16.3,0.07
1,95.47,False,95.47,0.63,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.47,0.0,0.0,0.0,0.0,0.0,0.37,11,523,523.0,0.28,2,0,4,1,True,False,9,0,0.0,53.56,74.71,0.0
2,53.97,False,26.98,0.37,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98,20.99,0.0,0.0,0.0,0.0,0.0,0.4,12,296,148.0,0.09,2,0,3,2,False,False,3,0,0.0,20.21,98.66,0.61
1,192.0,False,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.17,0.0,0.82,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.68,13,277,277.0,0.15,2,0,2,1,False,False,4,0,0.0,138.57,277.0,0.0
1,149.96,False,149.96,0.53,0.0,0.0,0.0,0.26,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,0.0,69.98,0.0,0.0,0.0,0.0,0.0,0.55,9,278,278.0,0.0,3,0,4,2,True,False,2,0,0.0,39.55,55.6,0.0
1,124.97,True,124.97,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.07,0.04,0.47,0.0,0.0,124.97,0.0,0.0,0.0,124.97,0.0,0.66,15,530,530.0,0.0,4,0,5,1,True,False,8,1,12.5,61.44,265.0,0.0
15,760.48,True,50.69,0.21,0.0,0.03,0.19,0.07,0.0,0.0,0.03,0.04,0.13,0.0,0.0,0.04,0.007105,0.0,0.0,0.0,760.48,0.0,130.6,130.6,220.57,196.46,0.38,16,469,31.26,0.34,17,1,47,3,True,False,7,5,71.43,11.68,10.65,0.4
12,437.9,True,36.49,0.35,0.01,0.08,0.0,0.25,0.0,0.0,0.0,0.008774,0.0,0.0,0.02,0.008139,0.0,0.0,0.0,340.9,97.0,0.0,129.53,66.0,437.9,0.0,0.41,4,125,10.41,0.24,12,2,32,3,True,False,1,1,100.0,20.2,2.35,0.4
2,350.91,False,175.45,0.45,0.17,0.05,0.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.91,0.0,0.0,0.0,0.0,0.0,0.42,19,492,246.0,0.23,5,0,7,1,True,False,8,0,0.0,31.62,164.0,0.0
5,248.49,False,49.69,0.34,0.02,0.0,0.04,0.0,0.15,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,248.49,0.0,56.99,156.0,219.49,29.0,0.62,7,633,126.6,0.12,7,0,12,2,True,False,2,0,0.0,15.57,70.33,0.47
2,134.97,False,67.48,0.08,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.98,20.99,0.0,113.98,0.0,113.98,0.0,0.55,2,292,146.0,0.16,3,0,6,2,True,False,0,0,0.0,83.81,146.0,0.0
1,137.0,False,137.0,0.0,0.0,0.13,0.39,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,0.69,0,56,56.0,0.0,3,0,3,1,True,False,0,0,0.0,39.28,56.0,0.0
7,481.36,True,68.76,0.34,0.0,0.0,0.04,0.0,0.0,0.14,0.0,0.17,0.0,0.28,0.0,0.0,0.0,0.0,0.0,425.38,55.98,0.0,52.97,0.0,172.93,59.98,0.43,17,413,59.0,0.3,7,0,16,5,True,False,9,2,22.22,25.73,19.66,0.0
2,571.01,True,285.5,0.0,0.0,0.0,0.07,0.15,0.09,0.0,0.07,0.25,0.29,0.0,0.0,0.04,0.0,0.0,0.0,89.99,481.02,0.0,0.0,0.0,179.96,0.0,0.62,7,222,111.0,0.15,7,2,10,2,False,False,2,0,0.0,19.87,55.5,0.0
3,333.95,False,111.31,0.11,0.03,0.0,0.0,0.0,0.0,0.28,0.14,0.0,0.38,0.0,0.02,0.0,0.0,0.0,0.0,0.0,333.95,0.0,254.95,242.96,254.95,0.0,0.58,6,362,120.66,0.2,6,0,8,2,True,False,1,0,0.0,26.93,72.4,0.0
1,392.91,False,392.91,0.05,0.0,0.05,0.39,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,302.95,89.96,0.0,0.0,0.0,392.91,0.0,0.62,4,120,120.0,0.0,6,0,11,2,True,False,0,0,0.0,26.98,60.0,0.0
3,203.98,False,67.99,0.72,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,203.98,0.0,0.0,0.0,101.0,49.98,0.57,19,414,138.0,0.17,5,1,9,1,True,False,7,1,14.29,56.21,82.8,0.0
2,87.99,False,43.99,0.0,0.11,0.31,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99,0.0,0.0,0.0,0.0,0.0,0.01,6,360,180.0,0.44,3,0,4,2,False,False,2,0,0.0,43.7,180.0,0.0
11,816.03,True,74.18,0.21,0.02,0.0,0.17,0.12,0.21,0.09,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.03,0.0,183.94,106.0,301.92,0.0,0.46,17,335,30.45,0.28,12,3,35,5,True,False,6,4,66.67,15.2,10.15,0.07
